"","GME.ss9..Quambalaria.cyanescens","SKE.ws4.botryotrichum.spirotrichum","RAE.sh12.Acrocalymma.vagum","MUE.ss1.Marasmiellus.candidus","MUE.ss9.Eucasphaeria.capensis","GME.ws1.Preussia.Africana","GME.ss5.Aspergillus.frequens","GAE.ws1.Tricharina.striispora","GAE.ss.6.Fusarium.ensiforme","GAE.ss3.Aspergillus.jensenii","GAE.ss7.Aspergillus.conversis","GAE.ws8.Sporormiella.septenaria","GAE.ws4.Stemphylium.vesicarium","ERE.ws2.Fusarium.sp.","ERE.ws1.Preussia.intermedia","ERE.ws4.Talaromyces.pinophilus","DHE.ws22.Meyerozyma.sp.","DHE.ss2.Alternaria.arborescens","SKE.ss8.Penicillium.canescens","HspE.ws3.Humicola.grisea","TspE.ws5.Chaetomium.spiculipilium"
"MSHM11802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11804",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11805",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11808",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11810",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11814",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11819",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11821",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11822",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11824",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11825",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11827",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11828",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11830",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11832",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11833",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11834",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11835",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11836",1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11837",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11838",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11839",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11840",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11841",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11843",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11844",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11845",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11846",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11847",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11848",2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11849",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11850",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11851",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11852",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11853",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11854",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11855",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11856",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11860",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11861",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11863",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11866",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11870",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11872",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11873",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11874",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11875",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11877",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11878",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11879",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11881",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11883",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11884",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11885",3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11886",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11887",0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11889",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11890",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11891",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11892",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11893",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11894",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11895",0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11896",3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11898",0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11899",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11900",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11902",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11903",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11904",0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11909",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11918",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11919",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11922",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11923",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11928",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11929",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11930",0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11931",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11932",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11933",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11934",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11935",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11936",0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11937",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11938",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11939",2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11940",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11941",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11942",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11943",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11944",2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11945",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11947",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11948",0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11949",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11950",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11952",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11962",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11963",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11965",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11967",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11968",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11969",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11971",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11973",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11974",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11977",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11978",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11979",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11980",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11982",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11983",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11984",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11985",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11986",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11987",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11990",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11991",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11992",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11993",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11994",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11996",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11997",1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM11999",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12000",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12013",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12014",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12016",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12019",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12020",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12021",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12023",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12024",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12025",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12026",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12028",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12029",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12030",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12031",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12032",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12033",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12034",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12035",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12037",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12038",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12039",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12040",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12042",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12043",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12044",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12045",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12046",3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12047",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12048",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12050",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12052",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12061",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12062",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12063",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12064",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12065",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12066",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12069",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12070",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12071",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MSHM12072",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
